id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
38481,0,4/7/11,,0,,34.35349791,-8.69011635,Kwa Mzee Domba,0,Rufiji,Jamhuri,Mbeya,12,7,Mbarali,Rujewa,0,FALSE,GeoData Consultants Ltd,Water Board,,TRUE,0,gravity,gravity,gravity,water board,user-group,never pay,never pay,coloured,colored,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe
48371,500,2/24/11,Danida,1688,Danid,34.48200672,-9.82291149,none,0,Lake Nyasa,Lusapo,Iringa,11,5,Ludewa,Mawengi,30,TRUE,GeoData Consultants Ltd,VWC,Jongoo,FALSE,1995,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
56540,0,4/10/11,,0,,34.02038314,-8.85431536,Kwa Mzee Kahemele,0,Rufiji,Makorongoni,Mbeya,12,7,Mbarali,Chimala,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe
18142,0,11/3/12,World Vision,0,World vision,31.94442994,-3.29462976,Mapambano,0,Lake Tanganyika,Ibambula,Shinyanga,17,5,Bukombe,Ikunguigazi,0,FALSE,GeoData Consultants Ltd,WUG,,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
72934,0,10/26/12,Rc Church,0,RC Church,33.48332446,-4.2991058,Uwanja Shuleni,0,Internal,Ussongo,Tabora,14,2,Igunga,Nyandekwa,0,TRUE,GeoData Consultants Ltd,Private operator,,FALSE,0,other,other,other,private operator,commercial,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other
39300,0,4/17/11,Government Of Tanzania,0,Centr,36.00598277,-5.10433961,Mogimo,0,Internal,Mogimo,Dodoma,1,1,Kondoa,Goima,0,TRUE,GeoData Consultants Ltd,VWC,Ntom,FALSE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
40115,0,1/29/13,World Bank,183,WORLD BANK,38.43058389,-11.34631248,Kwa Nyonya,0,Ruvuma / Southern Coast,Mbuyuni,Mtwara,90,63,Nanyumbu,Masuguru,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2012,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
3793,0,7/21/11,Nk,1645,DWE,31.28052235,-7.36237327,Matine,0,Lake Rukwa,Matine,Rukwa,15,3,Nkasi,Mkwamba,120,FALSE,GeoData Consultants Ltd,VWC,,FALSE,2008,swn 80,swn 80,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
59318,0,7/11/11,He,0,HE,31.59052416,-1.84141004,Kwa Amosi,0,Lake Victoria,Buhata,Kagera,18,3,Muleba,Kibanga,0,TRUE,GeoData Consultants Ltd,VWC,I,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
68070,100,3/29/11,Tredep,366,Local technician,38.33425198,-5.06309118,Kitifu,0,Pangani,Miembeni,Tanga,4,2,Korogwe,Makuyuni,250,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1982,afridev,afridev,handpump,vwc,user-group,pay monthly,monthly,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
67527,0,3/16/11,Malec,0,Malec,35.86452198,-6.44461707,Yona,0,Rufiji,Chiwanga,Dodoma,1,4,Chamwino,Makang'wa,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump
34898,0,8/16/11,Kkkt,0,KKKT,32.88796933,-9.30004547,Samwel,0,Lake Nyasa,Chiyanga,Mbeya,12,6,Mbozi,Chiwezi,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
26592,0,3/21/11,Water,0,Gover,36.27570732,-6.74464483,Idindaumba,0,Rufiji,Idindaumba,Dodoma,1,1,Mpwapwa,Wotta,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
67682,0,3/25/13,Government Of Tanzania,1787,DWE,36.61432969,-3.22875935,Kwa Merusuli,0,Pangani,Ololua,Arusha,2,2,Arusha Rural,Olkokola,150,TRUE,GeoData Consultants Ltd,VWC,Olkokola-mwandet pipe line,TRUE,2005,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
52394,500,2/26/13,Government Of Tanzania,1879,DWE,36.64363634,-3.23903142,Shule Ya Msingi,0,Pangani,Shaudo,Arusha,2,2,Arusha Rural,Olkokola,150,TRUE,GeoData Consultants Ltd,VWC,Olkokola pipe line,TRUE,1990,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
32218,20,2/7/13,Village Council/ Haydom Luther,1717,Village Council,35.02557402,-4.19355046,Kwa Ninita,0,Internal,Mji A,Manyara,21,3,Mbulu,Haidom,149,TRUE,GeoData Consultants Ltd,VWC,BASSONYAGWE AND NG'WANDKW,TRUE,1994,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
69045,0,8/2/11,Hifab,0,Hesawa,33.37040039,-3.04993128,Dunehe,0,Lake Victoria,Dunehe,Mwanza,19,4,Kwimba,Mwang'halanga,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
12808,20,3/8/11,Wua,353,WU,38.24230099,-6.07582793,Kwa Nuru,0,Wami / Ruvu,Zaire,Pwani,6,1,Bagamoyo,Mbwewe,30,TRUE,GeoData Consultants Ltd,WUA,Chalinze wate,TRUE,2003,ksb,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
49250,0,3/30/11,Commu,0,DWE,35.8916617,-5.24612455,Bombani,0,Internal,Bombani,Dodoma,1,1,Kondoa,Chemba,0,TRUE,GeoData Consultants Ltd,VWC,Chem,FALSE,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
64126,500,3/29/11,Unicef,1387,DWE,34.62690973,-8.85412873,Kwa Hamis Nurdin,0,Rufiji,Wanging'Ombe,Iringa,11,4,Njombe,Wanging'ombe,63,TRUE,GeoData Consultants Ltd,WUA,wanging'ombe supply scheme,TRUE,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
64903,0,3/21/13,,1427,,36.29494141,-3.3995849,Nanja Secondary School 4,0,Internal,Nanja,Arusha,2,1,Monduli,Sepeko,1,FALSE,GeoData Consultants Ltd,Parastatal,,,2000,other,other,other,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
35165,0,2/24/13,Snv,744,DWE,36.35135832,-11.19109346,Shuleni,0,Ruvuma / Southern Coast,Misheni C,Ruvuma,10,5,Namtumbo,Lusewa,700,TRUE,GeoData Consultants Ltd,Parastatal,,FALSE,1998,nira/tanira,nira/tanira,handpump,parastatal,parastatal,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
9543,0,4/11/11,Danida,0,DANIDA,33.71522992,-8.91237603,Mbonile Primary School,0,Rufiji,Ilala,Mbeya,12,2,Mbeya Rural,Ulenje,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
64635,1000,3/18/11,Swiss If,253,Swiss If,36.69919316,-8.12610972,Kwamkoroma,0,Rufiji,Katindiuka A,Morogoro,5,3,Kilombero,Ifakara,670,TRUE,GeoData Consultants Ltd,,,TRUE,2006,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
47929,0,6/4/11,Adb,1772,DWE,34.73611374,-9.08179847,Kwa Jimson Msemwa,0,Rufiji,Kati,Iringa,11,4,Njombe,Mdandu,75,TRUE,GeoData Consultants Ltd,VWC,itulahumba water supply sch,TRUE,2009,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
28329,0,2/22/11,,-32,,39.82253872,-7.80725034,Suleiman Abas,0,Rufiji,Mjikati,Pwani,60,63,Mafia,Kirongwe,50,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
67954,0,2/21/13,Grail Mission,970,Grail Mission,37.64366629,-3.78707424,Kwa Richard Fupi,0,Pangani,Kiseki Baha,Kilimanjaro,3,2,Mwanga,Lembeni,43,TRUE,GeoData Consultants Ltd,Water Board,Msogorini water supply,FALSE,1986,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
16575,0,1/28/13,District Council,442,District water department,38.98767344,-10.24341156,Chitanda,0,Ruvuma / Southern Coast,Ingawali,Lindi,80,53,Ruangwa,Mnacho,340,TRUE,GeoData Consultants Ltd,VWC,Nandagala,TRUE,1975,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
16612,0,8/4/11,Rudep,1681,DWE,31.361951,-8.24561266,Changarawe,0,Lake Tanganyika,Usevya,Rukwa,15,2,Sumbawanga Rural,Mkowe,170,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1991,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
27003,0,2/26/13,Dmdd,1525,DMDD,35.39514057,-4.33586592,Endaduhu,0,Internal,Endaduhu,Manyara,21,1,Babati,Dabil,197,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2009,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
73324,0,2/10/13,Danida,828,DANIDA,36.1306906,-10.46491607,Kwa Nurudin Temba,0,Rufiji,Misufini,Ruvuma,10,5,Namtumbo,Luchili,250,TRUE,GeoData Consultants Ltd,WUA,Libango water use group scheme,TRUE,1982,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe
7043,0,10/28/12,Halmashauri Ya Wilaya Sikonge,0,Halmashauri ya wilaya sikonge,32.74815536,-5.61577244,Kwa Mama Sada,0,Lake Tanganyika,Madukani,Tabora,14,5,Sikonge,Sikonge,0,TRUE,GeoData Consultants Ltd,VWC,Mradi wa maji wa sikonge,TRUE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,dam,dam,surface,communal standpipe,communal standpipe
22174,0,2/14/13,District Council,696,District Council,37.54370759,-3.50068748,Kwa Mzee Zuberi,0,Pangani,Kalimani,Kilimanjaro,3,2,Mwanga,Kileo,240,TRUE,GeoData Consultants Ltd,Other,,FALSE,1990,india mark ii,india mark ii,handpump,other,other,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
19450,200,3/29/11,Irish Ai,279,DWE,36.89378331,-7.81882698,Mianzini,0,Rufiji,Bokera,Morogoro,5,3,Kilombero,Mkula,200,TRUE,GeoData Consultants Ltd,WUA,Mwanihan,TRUE,2003,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
35825,0,3/17/11,St,741,St,36.74051982,-7.33636009,Shuleni Sekondari,0,Rufiji,Kibaoni,Morogoro,5,1,Kilosa,Kisanga,280,TRUE,GeoData Consultants Ltd,VWC,Ki,TRUE,2010,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
9854,0,4/3/11,Government Of Tanzania,0,Centr,35.86705548,-5.17647305,Kituo Cha Barabarani,0,Internal,Miembeni,Dodoma,1,1,Kondoa,Paranga,0,TRUE,GeoData Consultants Ltd,VWC,Tuta,FALSE,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
23254,50,2/13/13,Kiuma,727,KIUMA,36.95809117,-11.30830648,Zahanati,0,Ruvuma / Southern Coast,Mwinyi,Ruvuma,10,1,Tunduru,Marumba,1,TRUE,GeoData Consultants Ltd,VWC,Mbati Water Supply,FALSE,2011,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
72170,0,10/9/12,District Council,0,DWE,33.81978224,-4.18438573,Kwa Jilinde,0,Internal,Wigasija Matolo,Tabora,14,2,Igunga,Mbutu,0,TRUE,GeoData Consultants Ltd,Water authority,,TRUE,0,afridev,afridev,handpump,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
61999,0,1/20/13,Finw,389,FinW,39.45899789,-10.68986178,Tankini,0,Ruvuma / Southern Coast,Mnauya,Mtwara,9,4,Tandahimba,Mdimba Mnyoma,1,TRUE,GeoData Consultants Ltd,Water Board,Borehole,TRUE,1982,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
70354,0,3/18/11,Government Of Tanzania,0,GOVER,36.10392509,-5.4796794,Mabumo,0,Wami / Ruvu,Karume,Dodoma,1,4,Chamwino,Segala,0,TRUE,GeoData Consultants Ltd,VWC,Zaji,TRUE,0,mono,mono,motorpump,vwc,user-group,unknown,unknown,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
6877,0,1/24/13,World Bank,0,WEDECO,32.44062347,-3.52218016,Bumva Namba Moja C,0,Lake Tanganyika,Bumva Namba Moja C,Shinyanga,17,3,Kahama,Segese,0,TRUE,GeoData Consultants Ltd,,Segese Pipe scheme,TRUE,0,submersible,submersible,submersible,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,machine dbh,borehole,groundwater,other,other
47323,500,3/27/11,Unicef,1506,DWE,34.72724439,-8.86069126,Kwa Charles Kimatile,0,Rufiji,Mjimwema B,Iringa,11,4,Njombe,Ilembula,89,TRUE,GeoData Consultants Ltd,WUA,wanging'ombe supply scheme,TRUE,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe
48624,0,2/27/13,Danida,835,DANIDA,36.01682529,-10.74639136,Kwa Kiboko,0,Ruvuma / Southern Coast,Mkondasi,Ruvuma,10,5,Namtumbo,Mkongo,360,TRUE,GeoData Consultants Ltd,VWC,Njalamatata water gravity scheme,TRUE,1983,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe
6148,0,2/7/13,Unicef,1315,TWESA,30.4960233,-3.61906312,Mshenyi Primary School,0,Lake Tanganyika,Ikanilo,Kigoma,16,1,Kibondo,Kazazi,500,,GeoData Consultants Ltd,,,FALSE,2007,gravity,gravity,gravity,unknown,unknown,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
59698,0,1/31/13,Fin Water,313,QUWKWIN,38.62055146,-10.95529328,Kwa Amins Masanyinga,0,Ruvuma / Southern Coast,Kisalawe,Mtwara,90,63,Nanyumbu,Maratani,142,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2009,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,coloured,colored,seasonal,seasonal,shallow well,shallow well,groundwater,other,other
67268,0,10/3/12,Dwsp,0,DWSP,32.85008291,-3.30136238,Nyaguganwa,0,Lake Victoria,Nyaguganwa,Shinyanga,17,3,Shinyanga Rural,Salawe,0,TRUE,GeoData Consultants Ltd,WUG,,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,milky,milky,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
59174,0,10/22/12,Rwssp,0,DWE,32.5187714,-3.9989305,Shuleni,0,Lake Tanganyika,Kundikili Magharibi B,Shinyanga,17,3,Kahama,Ukune,0,TRUE,GeoData Consultants Ltd,VWC,Iboja pipe scheme,TRUE,0,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,dry,dry,other,other,unknown,communal standpipe multiple,communal standpipe
68916,0,3/11/11,Selous G,234,Selous G,37.03627966,-7.79884618,Selous Game Reserve,0,Rufiji,Msolwa Kati,Morogoro,5,3,Kilombero,Kidatu,250,TRUE,GeoData Consultants Ltd,,,TRUE,1995,swn 80,swn 80,handpump,private operator,commercial,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
28358,50,3/29/13,Isf,1092,ISF,35.39139419,-3.50966817,Mbuyu Kati,0,Internal,Mbuyuni,Arusha,24,30,Karatu,Barray,200,TRUE,GeoData Consultants Ltd,VWC,Jumuhiya ya watumia maji,TRUE,2006,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
57453,10,3/15/13,Hans,1621,Hans,35.73163673,-3.31126435,Kwa Haita,0,Internal,Kati,Arusha,24,30,Karatu,Rhotia,150,TRUE,GeoData Consultants Ltd,VWC,Mowasu,TRUE,1994,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
71952,0,2/17/13,Government Of Tanzania,-29,DWE,39.21461786,-8.28530325,Uwanjani,0,Rufiji,Nyato,Lindi,80,13,Kilwa,Kinjumbi,356,TRUE,GeoData Consultants Ltd,,,TRUE,1993,other,other,other,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,other,other
1761,0,10/22/12,World Bank,0,JUIN CO,33.52374687,-3.4385947,Msikitini,0,Internal,Mwigumbi Centre,Shinyanga,17,8,Kishapu,Mondo,0,TRUE,GeoData Consultants Ltd,Parastatal,,FALSE,0,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
15234,0,10/27/12,World Vision,0,World vision,32.06441228,-3.34915799,Kwa Samson,0,Lake Tanganyika,Mubamba B,Shinyanga,17,5,Bukombe,Ilolangulu,0,TRUE,GeoData Consultants Ltd,WUG,,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
60021,2500,3/9/11,Undp,1869,DWE,34.52119973,-9.79731413,none,0,Lake Nyasa,Ihonjogolo,Iringa,11,5,Ludewa,Mlangali,90,TRUE,GeoData Consultants Ltd,VWC,UNDP,FALSE,1994,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe
22567,50,3/23/13,0,51,0,39.16378702,-6.8545419,Zimbili Kwa Mneka,0,Wami / Ruvu,Mtaa Wa Kinyerezi,Dar es Salaam,7,2,Ilala,Kinyerezi,300,,GeoData Consultants Ltd,WUG,,FALSE,2000,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
17695,0,4/1/11,,0,,33.87747295,-9.41129668,Kasyabone,0,Lake Nyasa,Kiloba,Mbeya,12,4,Rungwe,Kisegese,0,TRUE,GeoData Consultants Ltd,Water authority,K,,0,gravity,gravity,gravity,water authority,commercial,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
19872,0,7/30/11,Wvt,0,WVT,34.22230639,-2.99449627,Mbugani,0,Lake Victoria,Dusala,Shinyanga,17,1,Meatu,Kisesa,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
22828,30,2/28/11,Dwe,15,DWE,38.23938126,-7.77586968,Ally Mpingileni,0,Rufiji,Mpanga,Pwani,60,53,Rufiji,Mwaseni,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2010,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
34896,0,1/17/13,Oxfarm,1275,OXFARM,30.22615406,-4.19337016,Kwa Hilario,0,Lake Tanganyika,Mhororo,Kigoma,16,2,Kasulu,Heru- Ushingo,530,TRUE,GeoData Consultants Ltd,Water authority,,FALSE,1994,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
35570,0,8/8/11,Hifab,0,Hesawa,33.51120801,-2.78278859,Nyashimba B,0,Lake Victoria,Nyashimba B,Mwanza,19,4,Kwimba,Maligisu,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
41325,100,10/22/12,Kanisa La Menonite,1194,MTN,34.03690181,-1.16513731,Ogayi,0,Lake Victoria,Ngasala,Mara,20,6,Rorya,Mkoma,1,TRUE,GeoData Consultants Ltd,Private operator,Mradi wa maji Shirati,FALSE,1992,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe
8831,0,3/19/13,Government Of Tanzania,1071,DWE,36.80476363,-3.45212444,Shule Ya Msingi,0,Pangani,Upendo,Arusha,2,2,Arusha Rural,Mlangarini,150,TRUE,GeoData Consultants Ltd,VWC,Machumba estate pipe line,TRUE,1988,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other
5345,0,3/11/11,Devon Aid Korogwe,470,DWE,38.67036908,-4.87840172,Kwebomba,0,Pangani,Kwamkole,Tanga,4,2,Korogwe,Kizara,600,TRUE,GeoData Consultants Ltd,VWC,Kwamkole water suppl,FALSE,2010,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
