id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
54009,0,2/21/11,,-25,,39.68832862,-7.9593708,Ukunda,0,Rufiji,Ukunda,Pwani,60,60,Mafia,Kiegeani,50,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
35563,0,2/12/13,Danida,828,DANIDA,36.03263045,-10.53104474,Shuleni,0,Rufiji,Godawni,Ruvuma,10,5,Namtumbo,Msindo,900,TRUE,GeoData Consultants Ltd,VWC,Libango water use group scheme,TRUE,2010,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non functional
17668,0,4/3/11,Government Of Tanzania,0,Central Government,33.61237059,-8.87481184,Mzee Havenja,0,Rufiji,Magoye,Mbeya,12,2,Mbeya Rural,Inyala,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,wug,user-group,pay annually,annually,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non functional
30390,0,7/14/11,Danida,0,Central government,33.8783666,-9.63286017,Kwa Neema Nangisye,0,Lake Nyasa,Kiimo,Mbeya,12,3,Kyela,Ikolo,0,TRUE,GeoData Consultants Ltd,VWC,Ngana water supplied scheme,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
1298,0,7/31/11,Government Of Tanzania,0,DWE,30.71672742,-1.28905466,Kwajovin 2,0,Lake Victoria,Kihanga,Kagera,18,1,Karagwe,Isingiro,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
2993,0,2/17/11,African Muslim Agency,290,District Council,38.86287361,-7.16541013,Msikitini,0,Wami / Ruvu,Manoro,Pwani,60,33,Kisarawe,Marumbo,500,TRUE,GeoData Consultants Ltd,Private operator,,FALSE,1997,nira/tanira,nira/tanira,handpump,private operator,commercial,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
63712,0,2/5/13,Norad,1230,RWEDWE,30.4743807,-3.59878746,Majengo Mapya,0,Lake Tanganyika,Majengo Mapya,Kigoma,16,1,Kibondo,Mabamba,350,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1990,india mark ii,india mark ii,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
61979,0,8/19/11,Rudep,1632,DWE,32.0258239,-8.93900583,Kwa Jasti Welu,0,Lake Rukwa,Kange,Rukwa,15,2,Sumbawanga Rural,Mambwenkoswe,200,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1984,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,functional
39704,0,2/15/13,Fini Water,-32,Fini water,40.30198716,-10.32095944,Kwa Nassoro Ahmad,0,Ruvuma / Southern Coast,Chihano,Mtwara,99,1,Mtwara Rural,Ziwani,500,TRUE,GeoData Consultants Ltd,,,TRUE,1971,other,other,other,vwc,user-group,unknown,unknown,salty,salty,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
29191,0,3/13/11,Roman Catholic,237,DWE,38.78345753,-5.10821911,Tenkini,0,Pangani,Miembeni,Tanga,4,3,Muheza,Kicheba,150,TRUE,GeoData Consultants Ltd,VWC,Mabula mountains spr,FALSE,1999,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
35649,0,4/4/11,,0,,34.29424585,-8.6421956,Kwa Malanje,0,Rufiji,Ikulu,Mbeya,12,7,Mbarali,Ubaruku,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
15840,0,2/2/13,Fini Water,-40,Fini Water,40.11676805,-10.28367558,Bombani Kwa Chananda,0,Ruvuma / Southern Coast,Mkundi,Mtwara,9,5,Mtwara Urban,Magengeni,270,TRUE,GeoData Consultants Ltd,,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
45415,0,1/22/13,Dwsp,0,DWE,0,-2.00E-08,Upendo,0,Lake Victoria,Sunzula Madukani,Shinyanga,17,1,Bariadi,Zagayu,0,,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
8055,0,4/12/11,Anglican Church,0,ANGLI,36.35396378,-6.22393508,Ng'Hambi,0,Wami / Ruvu,Pozamoyo,Dodoma,1,1,Mpwapwa,Chunyu,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,other,other,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
51403,0,2/16/13,Dwsp,0,DWE,0,-2.00E-08,Serengeti,0,Lake Victoria,Madukani,Mwanza,17,1,Magu,Nkungulu,0,,GeoData Consultants Ltd,WUG,,FALSE,0,other,other,other,wug,user-group,unknown,unknown,soft,good,enough,enough,other,other,unknown,other,other,non functional
33963,0,2/21/13,Government Of Tanzania,-19,DWE,39.46211242,-8.85092324,Chujioni,0,Ruvuma / Southern Coast,Mtanga,Lindi,80,13,Kilwa,Masoko,600,TRUE,GeoData Consultants Ltd,,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,functional
21669,0,7/29/11,Go,1715,DWE,31.36602526,-7.97201012,Kwa Pailoti,0,Lake Tanganyika,Katapulo,Rukwa,15,3,Nkasi,Sintali,1,FALSE,GeoData Consultants Ltd,VWC,K,TRUE,1974,ksb,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
7900,0,7/18/11,Government Of Tanzania,0,Government,0,-2.00E-08,Hospital,0,Lake Victoria,Nyanza,Mwanza,19,6,Geita,Kalangalala,0,TRUE,GeoData Consultants Ltd,VWC,Kalangalala,TRUE,0,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
337,600,1/26/13,Isf,847,DWE,29.69182833,-4.83944178,Ushirika,0,Lake Tanganyika,Msimba B,Kigoma,16,3,Kigoma Rural,Mwandiga,450,TRUE,GeoData Consultants Ltd,WUG,Mkongoro Two,TRUE,2009,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional
17861,200,2/17/13,Government Of Tanzania,482,Government,34.89217109,-11.35532944,Kwa Mzee Chivalu,0,Lake Nyasa,Likalo,Ruvuma,10,3,Mbinga,Mtipwili,86,TRUE,GeoData Consultants Ltd,VWC,Government,TRUE,2008,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
13195,0,4/6/11,Roman,0,Roman,36.04584041,-5.92990107,Shuleni,0,Wami / Ruvu,Muongozo,Dodoma,1,5,Dodoma Urban,Hombolo,0,TRUE,GeoData Consultants Ltd,VWC,Mkoy,FALSE,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
54722,0,1/18/13,Cdtf,330,CDT,38.36129061,-9.94014777,Kwa Mzee Mtamila,0,Ruvuma / Southern Coast,Mitalula,Lindi,80,43,Liwale,Kiangara,350,FALSE,GeoData Consultants Ltd,VWC,CDTF,TRUE,1978,mono,mono,motorpump,vwc,user-group,unknown,unknown,salty,salty,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
2845,0,8/4/11,Unicef,1652,DWE,34.59648052,-9.08290229,Kwa Mathiasi Luswema,0,Rufiji,Kati,Iringa,11,4,Njombe,Usuka,25,TRUE,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,TRUE,1994,gravity,gravity,gravity,wua,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
17111,0,3/27/11,,0,,32.94752532,-9.32481172,Kwandimbwa,0,Lake Nyasa,Nambigili,Mbeya,12,5,Ileje,Mbebe,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional
21338,0,10/23/12,Rwssp,0,DWE,33.50643109,-3.28863325,Kwa Murwa,0,Lake Victoria,Bugoro Asili,Shinyanga,17,8,Kishapu,Bugoro,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
49326,0,10/5/12,Netherlands,0,DWE,34.06791698,-3.17625599,Mwaelia,0,Internal,Senani,Shinyanga,17,2,Maswa,Mpindo,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
15358,5000,2/9/13,Danida,572,DANIDA,37.16959606,-10.87676104,Kwa Omar Sajisa,0,Ruvuma / Southern Coast,Shuleni,Ruvuma,10,1,Tunduru,Nandembo,1,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1998,swn 80,swn 80,handpump,vwc,user-group,pay annually,annually,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
33040,0,3/19/11,Government Of Tanzania,0,Gove,35.70202678,-5.63404591,Msikit,0,Internal,Mwenge,Dodoma,1,6,Bahi,Babayu,0,TRUE,GeoData Consultants Ltd,VWC,Baba,TRUE,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
40592,1000,4/4/11,Rc Church,2179,RC CHURCH,34.41769364,-9.21264691,Kwa Leyndi Chengula,0,Rufiji,Ilulu A,Iringa,11,4,Njombe,Wangama,75,TRUE,GeoData Consultants Ltd,VWC,imalilo water supply scheme,TRUE,2000,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
29513,200,3/23/11,Dhv,293,DWE,36.85533064,-7.95071025,Kwamalwata,0,Rufiji,Tazara,Morogoro,5,3,Kilombero,Kiberege,300,TRUE,GeoData Consultants Ltd,,,TRUE,1984,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
51163,0,8/21/11,Tasaf,1666,DWE,31.86585448,-8.65868897,Charles Sinkala,0,Lake Rukwa,Kanyezi Kati,Rukwa,15,2,Sumbawanga Rural,Katazi,240,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2008,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
40920,0,10/15/12,World Vision,0,World Vision,33.46782217,-4.03006799,Shuleni,0,Internal,Itobanilo A,Tabora,14,2,Igunga,Mwashiku,0,TRUE,GeoData Consultants Ltd,,,FALSE,0,other,other,other,unknown,unknown,unknown,unknown,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
65101,200,3/9/11,Dhv,887,DWE,36.714157,-8.73986417,Mwacheapotee,0,Rufiji,Koloa,Morogoro,5,4,Ulanga,Isongo,203,TRUE,GeoData Consultants Ltd,WUA,Isongo w,TRUE,1995,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
21127,0,3/16/11,Government Of Tanzania,0,North,36.55763103,-6.23339413,Kwa Mihinzo,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Sagara,0,TRUE,GeoData Consultants Ltd,VWC,Saga,FALSE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe multiple,communal standpipe,non functional
67822,2000,11/3/13,Oxfam,1479,DWE,36.6901363,-3.34459861,Kwa James,0,Pangani,Lebusha,Arusha,2,2,Arusha Rural,Moivo,200,TRUE,GeoData Consultants Ltd,VWC,Nabaiye pipe line,TRUE,1999,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
14135,0,2/21/13,Adra,1604,Adra,35.51442025,-4.41280954,Salimu Bakari,0,Internal,Endasak,Manyara,21,2,Hanang,Endasak,215,TRUE,GeoData Consultants Ltd,VWC,Kijiji,TRUE,2005,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
10458,0,3/24/13,Government Of Tanzania,1180,DWE,37.52655685,-3.3144532,Kwa Mathias Shayo,0,Pangani,Koniko B,Kilimanjaro,3,4,Moshi Rural,Marangu Mashariki,1,FALSE,GeoData Consultants Ltd,VWC,Una mkolowoni,TRUE,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,non functional
32089,0,10/29/12,Government Of Tanzania,0,DWE,0,-2.00E-08,Igunabarui,0,Lake Victoria,Mang'Ada,Shinyanga,17,1,Bariadi,Chinamili,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
8230,0,10/3/13,Oikos E.Afrika,1849,Oikos E .Africa,36.77188524,-3.1465134,Kisimiri Juu Primary School,0,Internal,Luwai,Arusha,2,7,Meru,Ngarenanyuki,360,TRUE,GeoData Consultants Ltd,WUA,,FALSE,2008,gravity,gravity,gravity,wua,user-group,unknown,unknown,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,non functional
43433,500,10/2/13,Danida,480,DANIDA,34.65294448,-11.10267439,Kwa Mzee Kamanga,0,Lake Nyasa,Mungi Juu,Ruvuma,10,3,Mbinga,Liuli,98,TRUE,GeoData Consultants Ltd,VWC,DANIDA,TRUE,1992,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
62188,500,4/1/11,World Bank,161,World,38.189668,-6.84613413,Kwa Swalaga,0,Wami / Ruvu,Kikondeni,Morogoro,5,2,Morogoro Rural,Kidugalo,160,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2002,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
19,50,2/23/13,Amref,226,Amref,39.73442461,-10.56919171,Kwa Ally Likomba,0,Ruvuma / Southern Coast,Mwenge,Mtwara,99,1,Mtwara Rural,Njengwa,450,TRUE,GeoData Consultants Ltd,VWC,Nang'awanga water supply,TRUE,2012,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
26577,30,2/20/13,Shawasa,917,SHAWASA,36.98516699,-3.56223676,Songambele,0,Pangani,Songambele,Manyara,21,4,Simanjiro,Mererani,200,TRUE,GeoData Consultants Ltd,Water authority,Mirerani pipe scheme,TRUE,2000,submersible,submersible,submersible,water authority,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
68887,0,4/8/11,,0,,34.33972708,-8.61393801,Kwa Mzee Ini,0,Rufiji,Nyati,Mbeya,12,7,Mbarali,Rujewa,0,FALSE,GeoData Consultants Ltd,Water Board,,TRUE,0,swn 80,swn 80,handpump,water board,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional needs repair
9382,0,1/30/13,Government Of Tanzania,1284,Government,30.03804351,-4.77413286,Kwa Nyicha,0,Lake Tanganyika,Sanze,Kigoma,16,2,Kasulu,Rusesa,1200,TRUE,GeoData Consultants Ltd,Water authority,Kanenge,TRUE,1976,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
65238,0,2/11/13,Government Of Tanzania,1549,Government,34.67761089,-5.04209532,Zahanati,0,Internal,Ufantamie,Singida,13,2,Singida Rural,Ihanja,1,,GeoData Consultants Ltd,,,TRUE,2010,mono,mono,motorpump,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
17897,0,3/29/11,Government Of Tanzania,0,Government,33.45691647,-8.56654494,Daima,0,Lake Rukwa,Mkombozi,Mbeya,12,1,Chunya,Mbugani,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
29744,0,3/14/13,Government Of Tanzania,960,DWE,36.83183178,-3.52725556,Shule Ya Msingi,0,Pangani,Kibaoni,Arusha,2,2,Arusha Rural,Bwawani,300,TRUE,GeoData Consultants Ltd,VWC,Tanzania flowers pipe line,TRUE,1970,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
23987,0,7/17/11,Un,0,UN,31.45298632,-2.13334776,Mbange,0,Lake Victoria,Miziro,Kagera,18,3,Muleba,Karambi,0,TRUE,GeoData Consultants Ltd,VWC,M,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
26655,0,4/12/11,Danida,0,DANIDA,33.72743813,-8.95106078,Kwa Mwalukasa,0,Rufiji,Itete,Mbeya,12,2,Mbeya Rural,Ilungu,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non functional
17978,0,3/14/13,Awf,1200,DWE,36.94719085,-2.9594595,Kwa Nzoyoho,0,Internal,Orro,Arusha,2,6,Longido,Tingatinga,200,TRUE,GeoData Consultants Ltd,VWC,Tingatinga Ngerayani water,TRUE,2008,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
51558,0,3/25/11,Commu,0,Commu,36.41670102,-6.22015672,Kwa Emanuel,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Kongwa Urban,0,TRUE,GeoData Consultants Ltd,VWC,Mlan,FALSE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
48007,0,3/1/13,Government Of Tanzania,1177,Government,37.04899808,-5.84463878,Ngutu Naabo,0,Wami / Ruvu,Mtarudi,Manyara,21,5,Kiteto,Sunya,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2008,other,other,other,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,hand dtw,borehole,groundwater,other,other,non functional
25534,200,3/10/11,Kkkt,1669,Commu,34.4015168,-9.61540484,none,0,Lake Nyasa,Ibonde,Iringa,11,3,Makete,Lupila,0,TRUE,GeoData Consultants Ltd,VWC,Ukange,FALSE,2008,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
13969,0,10/13/12,Community,0,,33.35584599,-4.02026539,Shuleni,0,Internal,Uswahilini,Tabora,14,2,Igunga,Choma,0,TRUE,GeoData Consultants Ltd,Water authority,Community,FALSE,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
39548,250,2/19/13,Norad,1325,NORAD,30.20482368,-4.50371347,Kwa Ntazi,0,Lake Tanganyika,Tabirugu,Kigoma,16,2,Kasulu,Ruhita,210,TRUE,GeoData Consultants Ltd,Water authority,Kyonza,TRUE,1988,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non functional
25143,300,3/31/11,Dhv,260,DWE,36.95971049,-7.69740663,Mjimwema,0,Rufiji,Kidatu B,Morogoro,5,3,Kilombero,Kidatu,300,TRUE,GeoData Consultants Ltd,Company,Ikela Wa,TRUE,1995,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
25736,0,5/4/13,Save The Rain Usa,1185,Save the rain,36.84681264,-3.36932707,Kilimani Primary School,0,Pangani,Leganga,Arusha,2,7,Meru,USA River,400,TRUE,GeoData Consultants Ltd,WUA,,FALSE,2012,gravity,gravity,gravity,wua,user-group,unknown,unknown,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
17516,0,1/21/13,Kibara Foundation,1145,John gemuta co,33.46719471,-2.15195843,Hospitali,0,Lake Victoria,Hospitali,Mara,20,4,Bunda,Kibara,350,TRUE,GeoData Consultants Ltd,Parastatal,,FALSE,2004,other,other,other,parastatal,parastatal,unknown,unknown,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
